file,class_id,class
2009_001097,7,car
2009_001216,7,car
2009_001240,7,car
2009_001306,7,car
2009_001374,7,car
2009_001388,7,car
2009_001536,7,car
2009_001591,7,car
2009_001612,7,car
2009_001678,7,car
2009_001744,7,car
2009_001782,7,car
2009_001820,7,car
2009_001898,7,car
2009_001917,7,car
2009_001945,7,car
2009_001988,7,car
2009_002000,7,car
2009_002073,7,car
2009_002103,7,car
2009_002117,7,car
2009_002120,7,car
2009_002149,7,car
2009_002164,7,car
2009_002212,7,car
2009_002299,7,car
2009_002380,7,car
2009_002387,7,car
2009_002424,7,car
2009_002618,7,car
2009_002632,7,car
2009_002862,7,car
2009_002971,7,car
2009_002990,7,car
2009_003031,7,car
2009_003091,7,car
2009_003132,7,car
2009_003138,7,car
2009_003155,7,car
2009_003183,7,car
2009_003212,7,car
2009_003267,7,car
2009_003360,7,car
2009_003376,7,car
2009_003386,7,car
2009_003406,7,car
2009_003500,7,car
2009_003549,7,car
2009_003589,7,car
2009_003657,7,car
2009_003709,7,car
2009_003801,7,car
2009_003814,7,car
2009_003838,7,car
2009_003974,7,car
2009_003977,7,car
2009_004096,7,car
2009_004232,7,car
2009_004271,7,car
2009_004272,7,car
2009_004327,7,car
2009_004370,7,car
2009_004436,7,car
2009_004471,7,car
2009_004494,7,car
2009_004572,7,car
2009_004594,7,car
2009_004630,7,car
2009_004684,7,car
2009_004748,7,car
2009_004824,7,car
2009_004872,7,car
2009_004903,7,car
2009_004986,7,car
2009_005104,7,car
2009_005133,7,car
2009_005294,7,car
2010_000031,7,car
2010_000036,7,car
2010_000073,7,car
2010_000160,7,car
2010_000194,7,car
2010_000198,7,car
2010_000211,7,car
2010_000246,7,car
2010_000248,7,car
2010_000264,7,car
2010_000279,7,car
2010_000302,7,car
2010_000336,7,car
2010_000372,7,car
2010_000381,7,car
2010_000394,7,car
2010_000466,7,car
2010_000493,7,car
2010_000508,7,car
2010_000522,7,car
2010_000526,7,car
2010_000556,7,car
2010_000582,7,car
2010_000604,7,car
2010_000628,7,car
2010_000664,7,car
2010_000711,7,car
2010_000908,7,car
2010_000928,7,car
2010_000952,7,car
2010_001043,7,car
2010_001044,7,car
2010_001080,7,car
2010_001110,7,car
2010_001117,7,car
2010_001118,7,car
2010_001121,7,car
2010_001152,7,car
2010_001163,7,car
2010_001220,7,car
2010_001274,7,car
2010_001275,7,car
2010_001315,7,car
2010_001321,7,car
2010_001360,7,car
2010_001394,7,car
2010_001478,7,car
2010_001536,7,car
2010_001550,7,car
2010_001561,7,car
2010_001572,7,car
2010_001668,7,car
2010_001685,7,car
2010_001770,7,car
2010_001821,7,car
2010_001893,7,car
2010_001948,7,car
2010_001981,7,car
2010_001998,7,car
2010_002046,7,car
2010_002048,7,car
2010_002132,7,car
2010_002175,7,car
2010_002194,7,car
2010_002236,7,car
2010_002279,7,car
2010_002361,7,car
2010_002368,7,car
2010_002387,7,car
2010_002409,7,car
2010_002578,7,car
2010_002592,7,car
2010_002598,7,car
2010_002647,7,car
2010_002790,7,car
2010_002841,7,car
2010_002988,7,car
2010_003024,7,car
2010_003047,7,car
2010_003120,7,car
2010_003139,7,car
2010_003191,7,car
2010_003206,7,car
2010_003231,7,car
2010_003256,7,car
2010_003276,7,car
2010_003385,7,car
2010_003400,7,car
2010_003450,7,car
2010_003453,7,car
2010_003478,7,car
2010_003561,7,car
2010_003574,7,car
2010_003656,7,car
2010_003730,7,car
2010_003768,7,car
2010_003789,7,car
2010_003807,7,car
2010_003813,7,car
2010_003931,7,car
2010_003981,7,car
2010_004005,7,car
2010_004014,7,car
2010_004027,7,car
2010_004059,7,car
2010_004096,7,car
2010_004116,7,car
2010_004139,7,car
2010_004172,7,car
2010_004239,7,car
2010_004258,7,car
2010_004291,7,car
2010_004333,7,car
2010_004349,7,car
2010_004373,7,car
2010_004390,7,car
2010_004459,7,car
2010_004484,7,car
2010_004533,7,car
2010_004569,7,car
2010_004654,7,car
2010_004690,7,car
2010_004747,7,car
2010_004824,7,car
2010_004865,7,car
2010_004890,7,car
2010_004930,7,car
2010_004943,7,car
2010_004946,7,car
2010_005013,7,car
2010_005075,7,car
2010_005087,7,car
2010_005119,7,car
2010_005147,7,car
2010_005323,7,car
2010_005377,7,car
2010_005414,7,car
2010_005432,7,car
2010_005437,7,car
2010_005474,7,car
2010_005483,7,car
2010_005546,7,car
2010_005587,7,car
2010_005672,7,car
2010_005750,7,car
2010_005752,7,car
2010_005785,7,car
2010_005804,7,car
2010_005836,7,car
2010_005845,7,car
2010_005868,7,car
2010_005891,7,car
2010_005949,7,car
2010_005951,7,car
2010_006003,7,car
2010_006012,7,car
2010_006033,7,car
2011_000076,7,car
2011_000094,7,car
2011_000128,7,car
2011_000176,7,car
2011_000293,7,car
2011_000432,7,car
2011_000503,7,car
2011_000569,7,car
2011_000658,7,car
2011_000701,7,car
2011_000853,7,car
2011_000897,7,car
2011_000900,7,car
2011_001004,7,car
2011_001033,7,car
2011_001136,7,car
2011_001190,7,car
2011_001261,7,car
2011_001313,7,car
2011_001542,7,car
2011_001596,7,car
2011_001606,7,car
2011_001669,7,car
2011_001673,7,car
2011_001695,7,car
2011_001698,7,car
2011_001801,7,car
2011_001929,7,car
2011_001982,7,car
2011_002096,7,car
2011_002143,7,car
2011_002174,7,car
2011_002224,7,car
2011_002253,7,car
2011_002366,7,car
2011_002410,7,car
2011_002484,7,car
2011_002526,7,car
2011_002676,7,car
2011_002782,7,car
2011_003029,7,car
2011_003055,7,car
2011_003073,7,car
2011_003121,7,car
2011_003192,7,car
2011_003269,7,car
2008_000056,8,cat
2008_000060,8,cat
2008_000062,8,cat
2008_000116,8,cat
2008_000181,8,cat
2008_000182,8,cat
2008_000306,8,cat
2008_000345,8,cat
2008_000358,8,cat
2008_000401,8,cat
2008_000464,8,cat
2008_000502,8,cat
2008_000536,8,cat
2008_000581,8,cat
2008_000670,8,cat
2008_000724,8,cat
2008_000793,8,cat
2008_000839,8,cat
2008_000853,8,cat
2008_000860,8,cat
2008_000999,8,cat
2008_001004,8,cat
2008_001071,8,cat
2008_001111,8,cat
2008_001210,8,cat
2008_001267,8,cat
2008_001290,8,cat
2008_001335,8,cat
2008_001350,8,cat
2008_001357,8,cat
2008_001374,8,cat
2008_001414,8,cat
2008_001433,8,cat
2008_001513,8,cat
2008_001592,8,cat
2008_001610,8,cat
2008_001640,8,cat
2008_001741,8,cat
2008_001792,8,cat
2008_001836,8,cat
2008_001876,8,cat
2008_001885,8,cat
2008_002004,8,cat
2008_002045,8,cat
2008_002152,8,cat
2008_002177,8,cat
2008_002182,8,cat
2008_002201,8,cat
2008_002215,8,cat
2008_002225,8,cat
2008_002234,8,cat
2008_002293,8,cat
2008_002294,8,cat
2008_002298,8,cat
2008_002329,8,cat
2008_002410,8,cat
2008_002583,8,cat
2008_002597,8,cat
2008_002623,8,cat
2008_002668,8,cat
2008_002681,8,cat
2008_002682,8,cat
2008_002749,8,cat
2008_002766,8,cat
2008_002793,8,cat
2008_002845,8,cat
2008_002872,8,cat
2008_002899,8,cat
2008_002957,8,cat
2008_003045,8,cat
2008_003048,8,cat
2008_003052,8,cat
2008_003063,8,cat
2008_003088,8,cat
2008_003104,8,cat
2008_003114,8,cat
2008_003167,8,cat
2008_003239,8,cat
2008_003244,8,cat
2008_003303,8,cat
2008_003343,8,cat
2008_003386,8,cat
2008_003420,8,cat
2008_003430,8,cat
2008_003499,8,cat
2008_003519,8,cat
2008_003557,8,cat
2008_003562,8,cat
2008_003622,8,cat
2008_003624,8,cat
2008_003659,8,cat
2008_003704,8,cat
2008_003772,8,cat
2008_003841,8,cat
2008_003932,8,cat
2008_003974,8,cat
2008_004022,8,cat
2008_004048,8,cat
2008_004074,8,cat
2008_004119,8,cat
2008_004120,8,cat
2008_004155,8,cat
2008_004189,8,cat
2008_004232,8,cat
2008_004257,8,cat
2008_004290,8,cat
2008_004303,8,cat
2008_004347,8,cat
2008_004374,8,cat
2008_004422,8,cat
2008_004462,8,cat
2008_004540,8,cat
2008_004583,8,cat
2008_004635,8,cat
2008_004640,8,cat
2008_004672,8,cat
2008_004688,8,cat
2008_004732,8,cat
2008_004736,8,cat
2008_004767,8,cat
2008_004797,8,cat
2008_004856,8,cat
2008_004873,8,cat
2008_004933,8,cat
2008_004967,8,cat
2008_004990,8,cat
2008_005003,8,cat
2008_005013,8,cat
2008_005061,8,cat
2008_005088,8,cat
2008_005109,8,cat
2008_005134,8,cat
2008_005193,8,cat
2008_005235,8,cat
2008_005247,8,cat
2008_005252,8,cat
2008_005270,8,cat
2008_005281,8,cat
2008_005288,8,cat
2008_005300,8,cat
2008_005309,8,cat
2008_005331,8,cat
2008_005337,8,cat
2008_005376,8,cat
2008_005380,8,cat
2008_005386,8,cat
2008_005421,8,cat
2008_005449,8,cat
2008_005460,8,cat
2008_005463,8,cat
2008_005469,8,cat
2008_005480,8,cat
2008_005496,8,cat
2008_005510,8,cat
2008_005523,8,cat
2008_005550,8,cat
2008_005614,8,cat
2008_005636,8,cat
2008_005657,8,cat
2008_005673,8,cat
2008_005699,8,cat
2008_005716,8,cat
2008_005735,8,cat
2008_005770,8,cat
2008_005777,8,cat
2008_005780,8,cat
2008_005805,8,cat
2008_005816,8,cat
2008_005853,8,cat
2008_005943,8,cat
2008_005977,8,cat
2008_006050,8,cat
2008_006081,8,cat
2008_006099,8,cat
2008_006113,8,cat
2008_006175,8,cat
2008_006190,8,cat
2008_006194,8,cat
2008_006218,8,cat
2008_006280,8,cat
2008_006285,8,cat
2008_006294,8,cat
2008_006325,8,cat
2008_006329,8,cat
2008_006347,8,cat
2008_006351,8,cat
2008_006362,8,cat
2008_006384,8,cat
2008_006400,8,cat
2008_006403,8,cat
2008_006430,8,cat
2008_006449,8,cat
2008_006462,8,cat
2008_006480,8,cat
2008_006512,8,cat
2008_006520,8,cat
2008_006561,8,cat
2008_006576,8,cat
2008_006599,8,cat
2008_006629,8,cat
2008_006656,8,cat
2008_006690,8,cat
2008_006728,8,cat
2008_006746,8,cat
2008_006753,8,cat
2008_006765,8,cat
2008_006781,8,cat
2008_006785,8,cat
2008_006793,8,cat
2008_006810,8,cat
2008_006817,8,cat
2008_006843,8,cat
2008_006910,8,cat
2008_006926,8,cat
2008_006956,8,cat
2008_006962,8,cat
2008_006967,8,cat
2008_006973,8,cat
2008_006999,8,cat
2008_007039,8,cat
2008_007059,8,cat
2008_007082,8,cat
2008_007086,8,cat
2008_007106,8,cat
2008_007130,8,cat
2008_007151,8,cat
2008_007164,8,cat
2008_007165,8,cat
2008_007176,8,cat
2008_007216,8,cat
2008_007239,8,cat
2008_007256,8,cat
2008_007260,8,cat
2008_007269,8,cat
2008_007289,8,cat
2008_007327,8,cat
2008_007353,8,cat
2008_007403,8,cat
2008_007404,8,cat
2008_007469,8,cat
2008_007472,8,cat
2008_007496,8,cat
2008_007548,8,cat
2008_007589,8,cat
2008_007610,8,cat
2008_007613,8,cat
2008_007630,8,cat
2008_007632,8,cat
2008_007640,8,cat
2008_007662,8,cat
2008_007683,8,cat
2008_007702,8,cat
2008_007726,8,cat
2008_007736,8,cat
2008_007777,8,cat
2008_007794,8,cat
2008_007842,8,cat
2008_007855,8,cat
2008_007873,8,cat
2008_007888,8,cat
2008_007914,8,cat
2008_007964,8,cat
2008_007975,8,cat
2008_007989,8,cat
2008_008585,8,cat
2009_000013,8,cat
2009_000030,8,cat
2009_000080,8,cat
2009_000150,8,cat
2009_000227,8,cat
2009_000284,8,cat
2009_000303,8,cat
2009_000330,8,cat
2009_000350,8,cat
2009_000366,8,cat
2009_000438,8,cat
2009_000466,8,cat
2009_000493,8,cat
2009_000504,8,cat
2009_000535,8,cat
2009_000553,8,cat
2009_000566,8,cat
2009_000599,8,cat
2009_000614,8,cat
2009_000638,8,cat
2009_000681,8,cat
2009_000684,8,cat
2009_000716,8,cat
2009_000745,8,cat
2009_000782,8,cat
2009_000854,8,cat
2009_000862,8,cat
2009_000915,8,cat
2009_000955,8,cat
2009_000964,8,cat
2009_000966,8,cat
2009_000970,8,cat
2009_001008,8,cat
2009_001016,8,cat
2009_001037,8,cat
2009_001094,8,cat
2009_001117,8,cat
2009_001126,8,cat
2009_001153,8,cat
2009_001198,8,cat
2009_001205,8,cat
2009_001227,8,cat
2009_001260,8,cat
2009_001270,8,cat
2009_001279,8,cat
2009_001305,8,cat
2009_001361,8,cat
2009_001369,8,cat
2009_001391,8,cat
2009_001411,8,cat
2009_001419,8,cat
2009_001444,8,cat
2009_001484,8,cat
2009_001502,8,cat
2009_001522,8,cat
2009_001550,8,cat
2009_001562,8,cat
2009_001689,8,cat
2009_001835,8,cat
2009_001894,8,cat
2009_001931,8,cat
2009_001948,8,cat
2009_002008,8,cat
2009_002040,8,cat
2009_002053,8,cat
2009_002061,8,cat
2009_002104,8,cat
2009_002141,8,cat
2009_002176,8,cat
2009_002228,8,cat
2009_002268,8,cat
2009_002311,8,cat
2009_002352,8,cat
2009_002363,8,cat
2009_002429,8,cat
2009_002470,8,cat
2009_002499,8,cat
2009_002527,8,cat
2009_002561,8,cat
2009_002592,8,cat
2009_002615,8,cat
2009_002667,8,cat
2009_002704,8,cat
2009_002739,8,cat
2009_002753,8,cat
2009_002813,8,cat
2009_002836,8,cat
2009_002837,8,cat
2009_002855,8,cat
2009_002898,8,cat
2009_002917,8,cat
2009_002936,8,cat
2009_002955,8,cat
2009_003013,8,cat
2009_003056,8,cat
2009_003070,8,cat
2009_003118,8,cat
2009_003143,8,cat
2009_003165,8,cat
2009_003201,8,cat
2009_003222,8,cat
2009_003312,8,cat
2009_003350,8,cat
2009_003380,8,cat
2009_003419,8,cat
2009_003457,8,cat
2009_003489,8,cat
2009_003528,8,cat
2009_003601,8,cat
2009_003626,8,cat
2009_003647,8,cat
2009_003655,8,cat
2009_003660,8,cat
2009_003663,8,cat
2009_003698,8,cat
2009_003718,8,cat
2009_003771,8,cat
2009_003783,8,cat
2009_003847,8,cat
2009_003867,8,cat
2009_003904,8,cat
2009_003955,8,cat
2009_003985,8,cat
2009_004022,8,cat
2009_004038,8,cat
2009_004083,8,cat
2009_004157,8,cat
2009_004183,8,cat
2009_004210,8,cat
2009_004225,8,cat
2009_004234,8,cat
2009_004248,8,cat
2009_004261,8,cat
2009_004307,8,cat
2009_004358,8,cat
2009_004382,8,cat
2009_004424,8,cat
2009_004434,8,cat
2009_004442,8,cat
2009_004448,8,cat
2009_004477,8,cat
2009_004504,8,cat
2009_004529,8,cat
2009_004598,8,cat
2009_004607,8,cat
2009_004639,8,cat
2009_004655,8,cat
2009_004705,8,cat
2009_004721,8,cat
2009_004779,8,cat
2009_004796,8,cat
2009_004813,8,cat
2009_004841,8,cat
2009_004877,8,cat
2009_004887,8,cat
2009_004940,8,cat
2009_004953,8,cat
2009_004971,8,cat
2009_004999,8,cat
2009_005033,8,cat
2009_005037,8,cat
2009_005051,8,cat
2009_005083,8,cat
2009_005095,8,cat
2009_005119,8,cat
2009_005158,8,cat
2009_005160,8,cat
2009_005177,8,cat
2009_005211,8,cat
2009_005219,8,cat
2009_005236,8,cat
2009_005251,8,cat
2010_000009,8,cat
2010_000043,8,cat
2010_000048,8,cat
2010_000054,8,cat
2010_000067,8,cat
2010_000099,8,cat
2010_000109,8,cat
2010_000114,8,cat
2010_000118,8,cat
2010_000157,8,cat
2010_000163,8,cat
2010_000172,8,cat
2010_000175,8,cat
2010_000182,8,cat
2010_000218,8,cat
2010_000244,8,cat
2010_000261,8,cat
2010_000303,8,cat
2010_000317,8,cat
2010_000347,8,cat
2010_000374,8,cat
2010_000389,8,cat
2010_000404,8,cat
2010_000409,8,cat
2010_000458,8,cat
2010_000468,8,cat
2010_000469,8,cat
2010_000488,8,cat
2010_000506,8,cat
2010_000519,8,cat
2010_000536,8,cat
2010_000538,8,cat
2010_000552,8,cat
2010_000553,8,cat
2010_000576,8,cat
2010_000586,8,cat
2010_000616,8,cat
2010_000647,8,cat
2010_000661,8,cat
2010_000665,8,cat
2010_000675,8,cat
2010_000683,8,cat
2010_000687,8,cat
2010_000692,8,cat
2010_000702,8,cat
2010_000712,8,cat
2010_000724,8,cat
2010_000769,8,cat
2010_000791,8,cat
2010_000799,8,cat
2010_000815,8,cat
2010_000828,8,cat
2010_000872,8,cat
2010_000875,8,cat
2010_000914,8,cat
2010_000941,8,cat
2010_000948,8,cat
2010_000971,8,cat
2010_000996,8,cat
2010_001012,8,cat
2010_001021,8,cat
2010_001025,8,cat
2010_001030,8,cat
2010_001054,8,cat
2010_001057,8,cat
2010_001070,8,cat
2010_001089,8,cat
2010_001100,8,cat
2010_001103,8,cat
2010_001125,8,cat
2010_001140,8,cat
2010_001147,8,cat
2010_001177,8,cat
2010_001193,8,cat
2010_001195,8,cat
2010_001215,8,cat
2010_001240,8,cat
2010_001247,8,cat
2010_001291,8,cat
2010_001292,8,cat
2010_001328,8,cat
2010_001331,8,cat
2010_001333,8,cat
2010_001344,8,cat
2010_001347,8,cat
2010_001351,8,cat
2010_001361,8,cat
2010_001382,8,cat
2010_001386,8,cat
2010_001402,8,cat
2010_001417,8,cat
2010_001435,8,cat
2010_001452,8,cat
2010_001457,8,cat
2010_001465,8,cat
2010_001468,8,cat
2010_001499,8,cat
2010_001516,8,cat
2010_001534,8,cat
2010_001555,8,cat
2010_001587,8,cat
2010_001590,8,cat
2010_001602,8,cat
2010_001637,8,cat
2010_001647,8,cat
2010_001656,8,cat
2010_001660,8,cat
2010_001700,8,cat
2010_001737,8,cat
2010_001744,8,cat
2010_001747,8,cat
2010_001783,8,cat
2010_001794,8,cat
2010_001827,8,cat
2010_001842,8,cat
2010_001863,8,cat
2010_001885,8,cat
2010_001913,8,cat
2010_001934,8,cat
2010_001938,8,cat
2010_001957,8,cat
2010_001968,8,cat
2010_001994,8,cat
2010_002000,8,cat
2010_002025,8,cat
2010_002026,8,cat
2010_002040,8,cat
2010_002057,8,cat
2010_002068,8,cat
2010_002098,8,cat
2010_002118,8,cat
2010_002136,8,cat
2010_002138,8,cat
2010_002143,8,cat
2010_002146,8,cat
2010_002177,8,cat
2010_002192,8,cat
2010_002204,8,cat
2010_002224,8,cat
2010_002243,8,cat
2010_002255,8,cat
2010_002286,8,cat
2010_002305,8,cat
2010_002307,8,cat
2010_002333,8,cat
2010_002348,8,cat
2010_002354,8,cat
2010_002371,8,cat
2010_002392,8,cat
2010_002406,8,cat
2010_002422,8,cat
2010_002425,8,cat
2010_002448,8,cat
2010_002472,8,cat
2010_002479,8,cat
2010_002485,8,cat
2010_002512,8,cat
2010_002529,8,cat
2010_002533,8,cat
2010_002543,8,cat
2010_002553,8,cat
2010_002573,8,cat
2010_002583,8,cat
2010_002587,8,cat
2010_002594,8,cat
2010_002602,8,cat
2010_002626,8,cat
2010_002645,8,cat
2010_002662,8,cat
2010_002678,8,cat
2010_002692,8,cat
2010_002713,8,cat
2010_002723,8,cat
2010_002746,8,cat
2010_002771,8,cat
2010_002778,8,cat
2010_002789,8,cat
2010_002831,8,cat
2010_002845,8,cat
2010_002855,8,cat
2010_002876,8,cat
2010_002891,8,cat
2010_002900,8,cat
2010_002909,8,cat
2010_002917,8,cat
2010_002963,8,cat
2010_002965,8,cat
2010_002973,8,cat
2010_002976,8,cat
2010_002993,8,cat
2010_003050,8,cat
2010_003067,8,cat
2010_003106,8,cat
2010_003133,8,cat
2010_003151,8,cat
2010_003174,8,cat
2010_003190,8,cat
2010_003197,8,cat
2010_003223,8,cat
2010_003227,8,cat
2010_003230,8,cat
2010_003232,8,cat
2010_003238,8,cat
2010_003240,8,cat
2010_003249,8,cat
2010_003275,8,cat
2010_003291,8,cat
2010_003299,8,cat
2010_003309,8,cat
2010_003358,8,cat
2010_003371,8,cat
2010_003402,8,cat
2010_003421,8,cat
2010_003427,8,cat
2010_003435,8,cat
2010_003467,8,cat
2010_003483,8,cat
2010_003488,8,cat
2010_003497,8,cat
2010_003509,8,cat
2010_003527,8,cat
2010_003551,8,cat
2010_003569,8,cat
2010_003598,8,cat
2010_003641,8,cat
2010_003665,8,cat
2010_003672,8,cat
2010_003675,8,cat
2010_003687,8,cat
2010_003696,8,cat
2010_003747,8,cat
2010_003758,8,cat
2010_003764,8,cat
2010_003773,8,cat
2010_003800,8,cat
2010_003805,8,cat
2010_003818,8,cat
2010_003823,8,cat
2010_003845,8,cat
2010_003863,8,cat
2010_003875,8,cat
2010_003887,8,cat
2010_003898,8,cat
2010_003925,8,cat
2010_003928,8,cat
2010_003937,8,cat
2010_003943,8,cat
2010_003950,8,cat
2010_003966,8,cat
2010_003974,8,cat
2010_003982,8,cat
2010_003988,8,cat
2010_004007,8,cat
2010_004008,8,cat
2010_004037,8,cat
2010_004048,8,cat
2010_004060,8,cat
2010_004104,8,cat
2010_004120,8,cat
2010_004133,8,cat
2010_004144,8,cat
2010_004157,8,cat
2010_004171,8,cat
2010_004175,8,cat
2010_004209,8,cat
2010_004244,8,cat
2010_004257,8,cat
2010_004271,8,cat
2010_004286,8,cat
2010_004301,8,cat
2010_004320,8,cat
2010_004335,8,cat
2010_004346,8,cat
2010_004365,8,cat
2010_004369,8,cat
2010_004402,8,cat
2010_004415,8,cat
2010_004425,8,cat
2010_004448,8,cat
2010_004457,8,cat
2010_004501,8,cat
2010_004515,8,cat
2010_004518,8,cat
2010_004540,8,cat
2010_004553,8,cat
2010_004575,8,cat
2010_004584,8,cat
2010_004585,8,cat
2010_004621,8,cat
2010_004634,8,cat
2010_004638,8,cat
2010_004667,8,cat
2010_004676,8,cat
2010_004691,8,cat
2010_004717,8,cat
2010_004768,8,cat
2010_004808,8,cat
2010_004815,8,cat
2010_004822,8,cat
2010_004829,8,cat
2010_004841,8,cat
2010_004861,8,cat
2010_004874,8,cat
2010_004891,8,cat
2010_004918,8,cat
2010_004954,8,cat
2010_004963,8,cat
2010_004968,8,cat
2010_005006,8,cat
2010_005017,8,cat
2010_005035,8,cat
2010_005048,8,cat
2010_005072,8,cat
2010_005082,8,cat
2010_005099,8,cat
2010_005108,8,cat
2010_005115,8,cat
2010_005128,8,cat
2010_005143,8,cat
2010_005161,8,cat
2010_005185,8,cat
2010_005202,8,cat
2010_005208,8,cat
2010_005216,8,cat
2010_005230,8,cat
2010_005232,8,cat
2010_005241,8,cat
2010_005250,8,cat
2010_005257,8,cat
2010_005264,8,cat
2010_005275,8,cat
2010_005287,8,cat
2010_005317,8,cat
2010_005340,8,cat
2010_005344,8,cat
2010_005386,8,cat
2010_005394,8,cat
2010_005408,8,cat
2010_005421,8,cat
2010_005425,8,cat
2010_005442,8,cat
2010_005456,8,cat
2010_005462,8,cat
2010_005482,8,cat
2010_005492,8,cat
2010_005505,8,cat
2010_005508,8,cat
2010_005513,8,cat
2010_005535,8,cat
2010_005551,8,cat
2010_005573,8,cat
2010_005592,8,cat
2010_005627,8,cat
2010_005647,8,cat
2010_005652,8,cat
2010_005696,8,cat
2010_005712,8,cat
2010_005732,8,cat
2010_005763,8,cat
2010_005791,8,cat
2010_005796,8,cat
2010_005806,8,cat
2010_005821,8,cat
2010_005833,8,cat
2010_005855,8,cat
2010_005886,8,cat
2010_005892,8,cat
2010_005899,8,cat
2010_005903,8,cat
2010_005935,8,cat
2010_005973,8,cat
2010_005984,8,cat
2010_006011,8,cat
2010_006025,8,cat
2010_006040,8,cat
2010_006058,8,cat
2010_006078,8,cat
2011_000044,8,cat
2011_000162,8,cat
2011_000229,8,cat
2011_000305,8,cat
2011_000345,8,cat
2011_000379,8,cat
2011_000419,8,cat
2011_000426,8,cat
2011_000469,8,cat
2011_000596,8,cat
2011_000634,8,cat
2011_000704,8,cat
2011_000758,8,cat
2011_000769,8,cat
2011_000780,8,cat
2011_000789,8,cat
2011_000824,8,cat
2011_000855,8,cat
2011_000973,8,cat
2011_000999,8,cat
2011_001128,8,cat
2011_001173,8,cat
2011_001238,8,cat
2011_001264,8,cat
2011_001292,8,cat
2011_001323,8,cat
2011_001390,8,cat
2011_001414,8,cat
2011_001534,8,cat
2011_001568,8,cat
2011_001572,8,cat
2011_001597,8,cat
2011_001601,8,cat
2011_001607,8,cat
2011_001620,8,cat
2011_001716,8,cat
2011_001754,8,cat
2011_001775,8,cat
2011_001841,8,cat
2011_001911,8,cat
2011_001971,8,cat
2011_002004,8,cat
2011_002034,8,cat
2011_002128,8,cat
2011_002211,8,cat
2011_002276,8,cat
2011_002389,8,cat
2011_002409,8,cat
2011_002461,8,cat
2011_002631,8,cat
2011_002664,8,cat
2011_002685,8,cat
2011_002699,8,cat
2011_002724,8,cat
2011_002883,8,cat
2011_002916,8,cat
2011_003159,8,cat
2011_003211,8,cat
2011_003216,8,cat
2008_000089,9,chair
2008_000107,9,chair
2008_000498,9,chair
2008_000626,9,chair
2008_000760,9,chair
2008_000914,9,chair
2008_001439,9,chair
2008_001715,9,chair
2008_001783,9,chair
2008_002071,9,chair
2008_002175,9,chair
2008_002288,9,chair
2008_002438,9,chair
2008_002521,9,chair
2008_003073,9,chair
2008_003168,9,chair
2008_003178,9,chair
2008_003252,9,chair
2008_003504,9,chair
2008_003821,9,chair
2008_003998,9,chair
2008_004313,9,chair
2008_004408,9,chair
2008_004412,9,chair
2008_004585,9,chair
2008_004612,9,chair
2008_004777,9,chair
2008_004896,9,chair
2008_004985,9,chair
2008_005068,9,chair
2008_005136,9,chair
2008_005205,9,chair
2008_005248,9,chair
2008_005456,9,chair
2008_005561,9,chair
2008_005739,9,chair
2008_005767,9,chair
2008_006045,9,chair
2008_006258,9,chair
2008_006300,9,chair
2008_006303,9,chair
2008_006330,9,chair
2008_006350,9,chair
2008_006387,9,chair
2008_006470,9,chair
2008_006660,9,chair
2008_006696,9,chair
2008_006841,9,chair
2008_007006,9,chair
2008_007030,9,chair
2008_007194,9,chair
2008_007287,9,chair
2008_007298,9,chair
2008_007307,9,chair
2008_007335,9,chair
2008_007415,9,chair
2008_007691,9,chair
2008_007780,9,chair
2008_007893,9,chair
2008_007988,9,chair
2008_008176,9,chair
2008_008536,9,chair
2008_008589,9,chair
2009_000028,9,chair
2009_000082,9,chair
2009_000192,9,chair
2009_000209,9,chair
2009_000298,9,chair
2009_000483,9,chair
2009_000567,9,chair
2009_000762,9,chair
2009_000794,9,chair
2009_000816,9,chair
2009_000851,9,chair
2009_000928,9,chair
2009_001012,9,chair
2009_001028,9,chair
2009_001038,9,chair
2009_001070,9,chair
2009_001285,9,chair
2009_001308,9,chair
2009_001371,9,chair
2009_001431,9,chair
2009_001462,9,chair
2009_001490,9,chair
2009_001598,9,chair
2009_001621,9,chair
2009_001676,9,chair
2009_001784,9,chair
2009_001817,9,chair
2009_001976,9,chair
2009_002064,9,chair
2009_002236,9,chair
2009_002252,9,chair
2009_002301,9,chair
2009_002374,9,chair
2009_002585,9,chair
2009_002762,9,chair
2009_002842,9,chair
2009_003110,9,chair
2009_003327,9,chair
2009_003352,9,chair
2009_003508,9,chair
2009_003544,9,chair
2009_003694,9,chair
2009_003726,9,chair
2009_003813,9,chair
2009_004002,9,chair
2009_004005,9,chair
2009_004129,9,chair
2009_004152,9,chair
2009_004217,9,chair
2009_004244,9,chair
2009_004501,9,chair
2009_004536,9,chair
2009_004737,9,chair
2009_004746,9,chair
2009_004874,9,chair
2009_004921,9,chair
2009_005079,9,chair
2009_005163,9,chair
2009_005204,9,chair
2009_005263,9,chair
2010_000349,9,chair
2010_000447,9,chair
2010_000485,9,chair
2010_000646,9,chair
2010_000765,9,chair
2010_001123,9,chair
2010_001574,9,chair
2010_001731,9,chair
2010_001849,9,chair
2010_001973,9,chair
2010_002050,9,chair
2010_002227,9,chair
2010_002370,9,chair
2010_002383,9,chair
2010_002538,9,chair
2010_002575,9,chair
2010_002760,9,chair
2010_002815,9,chair
2010_002870,9,chair
2010_002958,9,chair
2010_003170,9,chair
